순번,상호명,수거종류,수거방법,수거장소(주소),장소구분,수거비용
4159,이마트 월배점,폐휴대폰,수거함 설치,대구 달서구 진천로 92 ,민팃ATM,무상
4160,이마트 제천점,폐휴대폰,수거함 설치,충북 제천시 장평천로 11 ,민팃ATM,무상
4161,이마트 진주점,폐휴대폰,수거함 설치,경남 진주시 진양호로 477 ,민팃ATM,무상
4162,이마트 청주점,폐휴대폰,수거함 설치,충북 청주시 서원구 청남로 1853 ,민팃ATM,무상
4163,이마트 포항이동점,폐휴대폰,수거함 설치,경북 포항시 북구 대이로 188 ,민팃ATM,무상
4164,이마트 풍산점,폐휴대폰,수거함 설치,경기 고양시 일산동구 무궁화로 237 ,민팃ATM,무상
4165,이마트 해운대점,폐휴대폰,수거함 설치,부산 해운대구 좌동순환로 511 ,민팃ATM,무상
4166,이천우체국,폐휴대폰,수거함 설치,경기 이천시 경충대로 2610 ,민팃ATM,무상
4167,진주우체국,폐휴대폰,수거함 설치,경남 진주시 비봉로24번길 15 ,민팃ATM,무상
4168,통영우체국,폐휴대폰,수거함 설치,경남 통영시 중앙로 325 ,민팃ATM,무상
4169,파주우체국,폐휴대폰,수거함 설치,경기 파주시 새꽃로 1 ,민팃ATM,무상
4170,평택우체국,폐휴대폰,수거함 설치,경기 평택시 중앙로 63 ,민팃ATM,무상
4171,포천우체국,폐휴대폰,수거함 설치,경기 포천시 중앙로 159 ,민팃ATM,무상
4172,해운대우체국,폐휴대폰,수거함 설치,부산 해운대구 반송로 523 ,민팃ATM,무상
4173,화성우체국,폐휴대폰,수거함 설치,경기 화성시 향남읍 행정서로3길 53 ,민팃ATM,무상
4174,강원강릉우체국,폐휴대폰,수거함 설치,강원 강릉시 강릉대로 326 ,민팃ATM,무상
4175,강원원주우체국,폐휴대폰,수거함 설치,강원 원주시 서원대로 412 ,민팃ATM,무상
4176,경기안양우체국,폐휴대폰,수거함 설치,경기 안양시 동안구 평촌대로253번길 25 ,민팃ATM,무상
4177,경북구미우체국,폐휴대폰,수거함 설치,경북 구미시 송원서로 6 ,민팃ATM,무상
4178,경북대구우체국,폐휴대폰,수거함 설치,대구 중구 경상감영길 80 ,민팃ATM,무상
4179,경북포항우체국,폐휴대폰,수거함 설치,경북 포항시 남구 중흥로 66 ,민팃ATM,무상
4180,고양일산우체국,폐휴대폰,수거함 설치,경기 고양시 일산동구 중앙로 1293 ,민팃ATM,무상
4181,공주우체국,폐휴대폰,수거함 설치,충남 공주시 우체국길 15 ,민팃ATM,무상
4182,광양우체국,폐휴대폰,수거함 설치,전남 광양시 시청로 47 ,민팃ATM,무상
4183,광주광산우체국,폐휴대폰,수거함 설치,광주 광산구 사암로171번길 32 ,민팃ATM,무상
4184,군산우체국,폐휴대폰,수거함 설치,전북 군산시 우체통거리1길 20 ,민팃ATM,무상
4185,나주우체국,폐휴대폰,수거함 설치,전남 나주시 시청길 18 ,민팃ATM,무상
4186,남울산우체국,폐휴대폰,수거함 설치,울산 남구 왕생로 142 ,민팃ATM,무상
4187,남인천우체국,폐휴대폰,수거함 설치,인천 남동구 경인로 514 ,민팃ATM,무상
4188,대전둔산우체국,폐휴대폰,수거함 설치,대전 서구 둔산로 111 ,민팃ATM,무상
4189,대전유성우체국,폐휴대폰,수거함 설치,대전 유성구 온천로 51 ,민팃ATM,무상
4190,동전주우체국,폐휴대폰,수거함 설치,전북 전주시 덕진구 백제대로 714 ,민팃ATM,무상
4191,동천안우체국,폐휴대폰,수거함 설치,충남 천안시 동남구 청수5로 10 ,민팃ATM,무상
4192,부산김해우체국,폐휴대폰,수거함 설치,경남 김해시 전하로176번길 83 ,민팃ATM,무상
4193,부산연제우체국,폐휴대폰,수거함 설치,부산 연제구 법원북로 33 ,민팃ATM,무상
4194,부산창원우체국,폐휴대폰,수거함 설치,경남 창원시 성산구 상남로 57 ,민팃ATM,무상
4195,부평우체국,폐휴대폰,수거함 설치,인천 부평구 길주로 415 ,민팃ATM,무상
4196,북부산우체국,폐휴대폰,수거함 설치,부산 북구 화명신도시로 89 ,민팃ATM,무상
4197,서대문우체국,폐휴대폰,수거함 설치,서울 서대문구 성산로20길 9 ,민팃ATM,무상
4198,서산우체국,폐휴대폰,수거함 설치,충남 서산시 율지16로 48 ,민팃ATM,무상
4199,서울강남우체국,폐휴대폰,수거함 설치,서울 강남구 개포로 619 ,민팃ATM,무상
4200,서울광진우체국,폐휴대폰,수거함 설치,서울 광진구 강변역로 2 ,민팃ATM,무상
4201,서울광화문우체국,폐휴대폰,수거함 설치,서울 종로구 종로6 ,민팃ATM,무상
4202,서울구로우체국,폐휴대폰,수거함 설치,서울 구로구 금오로 931 ,민팃ATM,무상
4203,서울노원우체국,폐휴대폰,수거함 설치,서울 노원구 중계로 123 ,민팃ATM,무상
4204,서울도봉우체국,폐휴대폰,수거함 설치,서울 도봉구 노해로 150 ,민팃ATM,무상
4205,서울동대문우체국,폐휴대폰,수거함 설치,서울 동대문구 천호대로 4 ,민팃ATM,무상
4206,서울동작우체국,폐휴대폰,수거함 설치,서울 동작구 여의대방로 22길 77 ,민팃ATM,무상
4207,서울마포우체국,폐휴대폰,수거함 설치,서울 마포구 마포대로 89 ,민팃ATM,무상
4208,서울서초우체국,폐휴대폰,수거함 설치,서울 서초구 동산로 19 ,민팃ATM,무상
4209,서울성북우체국,폐휴대폰,수거함 설치,서울 성북구 동소문로 310 ,민팃ATM,무상
4210,서울송파우체국,폐휴대폰,수거함 설치,서울 송파구 오금로 323 ,민팃ATM,무상
4211,서울양천우체국,폐휴대폰,수거함 설치,서울 양천구 목동서로 117 ,민팃ATM,무상
4212,서울용산우체국,폐휴대폰,수거함 설치,서울 용산구 한강대로 118 ,민팃ATM,무상
4213,서울은평우체국,폐휴대폰,수거함 설치,서울 은평구 진관2로 29-8 ,민팃ATM,무상
4214,서울중랑우체국,폐휴대폰,수거함 설치,서울 중랑구 망우로 271 ,민팃ATM,무상
4215,서울중앙우체국,폐휴대폰,수거함 설치,서울 중구 소공로 70 ,민팃ATM,무상
4216,서인천우체국,폐휴대폰,수거함 설치,인천 서구 서곶로 318 ,민팃ATM,무상
4217,서청주우체국,폐휴대폰,수거함 설치,충북 청주시 흥덕구 죽천로 109 ,민팃ATM,무상
4218,성남분당우체국,폐휴대폰,수거함 설치,경기 성남시 분당구 황새울로 347 ,민팃ATM,무상
4219,순천우체국,폐휴대폰,수거함 설치,전남 순천시 하대석길 9 ,민팃ATM,무상
4220,아산우체국,폐휴대폰,수거함 설치,충남 아산시 시민로 455 ,민팃ATM,무상
4221,여의도우체국,폐휴대폰,수거함 설치,서울 영등포구 여의나루로 60 ,민팃ATM,무상
4222,울산우체국,폐휴대폰,수거함 설치,울산 중구 구교로 77 ,민팃ATM,무상
4223,의정부우체국,폐휴대폰,수거함 설치,경기 의정부시 추동로 88 ,민팃ATM,무상
4224,인천계양우체국,폐휴대폰,수거함 설치,인천 계양구 계산새로 76 ,민팃ATM,무상
4225,인천남동우체국,폐휴대폰,수거함 설치,인천 남동구 논현로 46번길 7 ,민팃ATM,무상
4226,인천우체국,폐휴대폰,수거함 설치,인천 연수구 함박뫼로 226 ,민팃ATM,무상
4227,전남목포우체국,폐휴대폰,수거함 설치,전남 목포시 영산로 288 ,민팃ATM,무상
4228,정읍우체국,폐휴대폰,수거함 설치,전북 정읍시 조곡천1길 27 ,민팃ATM,무상
4229,제주우체국,폐휴대폰,수거함 설치,제주특별자치도 제주시 관덕로 33 ,민팃ATM,무상
4230,충주우체국,폐휴대폰,수거함 설치,충북 충주시 국원대로 20 ,민팃ATM,무상
4231,디지털프라자 홍대점,폐휴대폰,수거함 설치,서울 마포구 양화로 171 ,민팃ATM,무상
4232,삼성디지털프라자 강남본점,폐휴대폰,수거함 설치,서울 강남구 도산대로 336 ,민팃ATM,무상
4233,삼성디지털프라자 강서본점,폐휴대폰,수거함 설치,서울 강서구 공항대로 571 ,민팃ATM,무상
4234,삼성디지털프라자 광명소하본점,폐휴대폰,수거함 설치,경기 광명시 금하로 454 ,민팃ATM,무상
4235,삼성디지털프라자 대전본점,폐휴대폰,수거함 설치,대전 서구 둔산동 1372 ,민팃ATM,무상
4236,삼성디지털프라자 덕영본점,폐휴대폰,수거함 설치,경기 고양시 덕양구 중앙로 472 ,민팃ATM,무상
4237,삼성디지털프라자 분당점,폐휴대폰,수거함 설치,경기 성남시 분당구 백현로101번길 30 ,민팃ATM,무상
4238,삼성디지털프라자 안양본점,폐휴대폰,수거함 설치,경기 안양시 동안구 시민대로 203 ,민팃ATM,무상
4239,삼성디지털프라자 영통본점,폐휴대폰,수거함 설치,경기 수원시 영통구 덕영대로 1477 ,민팃ATM,무상
4240,삼성디지털프라자 전주본점,폐휴대폰,수거함 설치,전북 전주시 덕진구 견훤로 266 ,민팃ATM,무상
4241,삼성디지털프라자 제천점,폐휴대폰,수거함 설치,충북 제천시 의림대로 258 ,민팃ATM,무상
4242,삼성디지털프라자 청주본점,폐휴대폰,수거함 설치,충북 청주시 서원구 1순환로 1066 ,민팃ATM,무상
4243,삼성스토어 강동,폐휴대폰,수거함 설치,서울 강동구 천호대로 1117 ,민팃ATM,무상
4244,삼성스토어 강릉,폐휴대폰,수거함 설치,강원 강릉시 경강로 2380 ,민팃ATM,무상
4245,삼성스토어 강북,폐휴대폰,수거함 설치,서울 성북구 월계로 28-5 ,민팃ATM,무상
4246,삼성스토어 계양,폐휴대폰,수거함 설치,인천 계양구 계양대로 58 ,민팃ATM,무상
4247,삼성스토어 공주신관,폐휴대폰,수거함 설치,충남 공주시 신관동 24-52 ,민팃ATM,무상
4248,삼성스토어 관악봉천,폐휴대폰,수거함 설치,서울 관악구 남부순환로 1719 ,민팃ATM,무상
4249,삼성스토어 광주,폐휴대폰,수거함 설치,경기 광주시 이배재로 5 ,민팃ATM,무상
4250,삼성스토어 광진,폐휴대폰,수거함 설치,서울 광진구 능동로 252 ,민팃ATM,무상
4251,삼성스토어 구리역,폐휴대폰,수거함 설치,경기 구리시 경춘로 270 ,민팃ATM,무상
4252,삼성스토어 군산,폐휴대폰,수거함 설치,전북 군산시 조촌로 186 ,민팃ATM,무상
4253,삼성스토어 권선,폐휴대폰,수거함 설치,경기 수원시 권선구 경수대로 283 ,민팃ATM,무상
4254,삼성스토어 금오,폐휴대폰,수거함 설치,경기 의정부시 호국로 1588 ,민팃ATM,무상
4255,삼성스토어 금천,폐휴대폰,수거함 설치,서울 금천구 시흥대로 357 ,민팃ATM,무상
4256,삼성스토어 김포풍무,폐휴대폰,수거함 설치,경기 김포시 풍무로 237 ,민팃ATM,무상
4257,삼성스토어 나주,폐휴대폰,수거함 설치,전남 나주시 영산로 5390 ,민팃ATM,무상
4258,삼성스토어 남동,폐휴대폰,수거함 설치,인천 남동구 인주대로 621 ,민팃ATM,무상
4259,삼성스토어 남원,폐휴대폰,수거함 설치,전북 남원시 충정로 108 ,민팃ATM,무상
4260,삼성스토어 남인천,폐휴대폰,수거함 설치,인천 남동구 인주대로 875 ,민팃ATM,무상
4261,삼성스토어 노원상계,폐휴대폰,수거함 설치,서울 노원구 동일로 1637 ,민팃ATM,무상
4262,삼성스토어 도곡,폐휴대폰,수거함 설치,서울 강남구 언주로 201 ,민팃ATM,무상
4263,삼성스토어 마포,폐휴대폰,수거함 설치,서울 마포구 토정로 229 ,민팃ATM,무상
4264,삼성스토어 목포하당,폐휴대폰,수거함 설치,전남 목포시 백년대로 284 ,민팃ATM,무상
4265,삼성스토어 미추홀,폐휴대폰,수거함 설치,인천 미추홀구 경인로 262 ,민팃ATM,무상
4266,삼성스토어 방배,폐휴대폰,수거함 설치,서울 서초구 방배로 120 ,민팃ATM,무상
4267,삼성스토어 부천중동,폐휴대폰,수거함 설치,경기 부천시 길주로 254 ,민팃ATM,무상
4268,삼성스토어 부평,폐휴대폰,수거함 설치,인천 부평구 길주로 504 ,민팃ATM,무상
4269,삼성스토어 삼성대치,폐휴대폰,수거함 설치,서울 강남구 영동대로 237 ,민팃ATM,무상
4270,삼성스토어 서귀포,폐휴대폰,수거함 설치,제주특별자치도 서귀포시 일주서로 17 ,민팃ATM,무상
4271,삼성스토어 서산,폐휴대폰,수거함 설치,충남 서산시 고운로 6-6 ,민팃ATM,무상
4272,삼성스토어 서일산,폐휴대폰,수거함 설치,경기 고양시 일산서구 중앙로 1582 ,민팃ATM,무상
4273,삼성스토어 서전주,폐휴대폰,수거함 설치,전북 전주시 완산구 천잠로 361 ,민팃ATM,무상
4274,삼성스토어 서청주,폐휴대폰,수거함 설치,충북 청주시 흥덕구 2순환로 1124번지 ,민팃ATM,무상
4275,삼성스토어 서초,폐휴대폰,수거함 설치,서울 서초구 서초대로52길 12 ,민팃ATM,무상
4276,삼성스토어 세종,폐휴대폰,수거함 설치,세종특별자치시 갈매로 58 ,민팃ATM,무상
4277,삼성스토어 속초,폐휴대폰,수거함 설치,강원 속초시 동해대로 4141 ,민팃ATM,무상
4278,삼성스토어 송파,폐휴대폰,수거함 설치,서울 송파구 오금로 218 ,민팃ATM,무상
4279,삼성스토어 수색,폐휴대폰,수거함 설치,서울 은평구 수색로 245 ,민팃ATM,무상
4280,삼성스토어 수원,폐휴대폰,수거함 설치,경기 용인시 기흥구 영덕동 788-4 ,민팃ATM,무상
4281,삼성스토어 수지,폐휴대폰,수거함 설치,경기 용인시 수지구 문정로 9 ,민팃ATM,무상
4282,삼성스토어 순천,폐휴대폰,수거함 설치,전남 순천시 봉화로 279 ,민팃ATM,무상
4283,삼성스토어 시화,폐휴대폰,수거함 설치,경기 시흥시 평안상가4길 17 ,민팃ATM,무상
4284,삼성스토어 신림,폐휴대폰,수거함 설치,서울 관악구 신림로 386 ,민팃ATM,무상
4285,삼성스토어 신정,폐휴대폰,수거함 설치,서울 양천구 신월로 308 ,민팃ATM,무상
4286,삼성스토어 쌍문,폐휴대폰,수거함 설치,서울 도봉구 도봉로 565 ,민팃ATM,무상
4287,삼성스토어 아산,폐휴대폰,수거함 설치,충남 아산시 모종로 9-17 ,민팃ATM,무상
4288,삼성스토어 안성,폐휴대폰,수거함 설치,경기 안성시 중앙로 270 ,민팃ATM,무상
4289,삼성스토어 왕십리,폐휴대폰,수거함 설치,서울 성동구 고산자로 217 ,민팃ATM,무상
4290,삼성스토어 용산,폐휴대폰,수거함 설치,서울 용산구 한강대로 314 ,민팃ATM,무상
4291,삼성스토어 용인구성,폐휴대폰,수거함 설치,경기 용인시 기흥구 용구대로 2458 ,민팃ATM,무상
4292,삼성스토어 운정,폐휴대폰,수거함 설치,경기 파주시 미래로 304 ,민팃ATM,무상
4293,삼성스토어 원주,폐휴대폰,수거함 설치,강원 원주시 무실동 634-1 ,민팃ATM,무상
4294,삼성스토어 유성,폐휴대폰,수거함 설치,대전 유성구 계룡로 111 ,민팃ATM,무상
4295,삼성스토어 율량,폐휴대폰,수거함 설치,충북 청주시 청원구 공항로 229 ,민팃ATM,무상
4296,삼성스토어 은평불광,폐휴대폰,수거함 설치,서울 은평구 통일로 760 ,민팃ATM,무상
4297,삼성스토어 의정부,폐휴대폰,수거함 설치,경기 의정부시 평화로 456 ,민팃ATM,무상
4298,삼성스토어 일산,폐휴대폰,수거함 설치,경기 고양시 일산동구 중앙로 1219 ,민팃ATM,무상
4299,삼성스토어 장안,폐휴대폰,수거함 설치,경기 수원시 장안구 장안로 73 ,민팃ATM,무상
4300,삼성스토어 중대전,폐휴대폰,수거함 설치,대전 중구 계백로 1679 ,민팃ATM,무상
4301,삼성스토어 증포,폐휴대폰,수거함 설치,경기 이천시 증신로 130 ,민팃ATM,무상
4302,삼성스토어 진접,폐휴대폰,수거함 설치,경기 남양주시 오남읍 진건오남로 952 ,민팃ATM,무상
4303,삼성스토어 천안,폐휴대폰,수거함 설치,충남 천안시 서북구 서부대로 354 ,민팃ATM,무상
4304,삼성스토어 춘천,폐휴대폰,수거함 설치,강원 춘천시 경춘로 2333 ,민팃ATM,무상
4305,삼성스토어 충주,폐휴대폰,수거함 설치,충북 충주시 금봉대로 182 ,민팃ATM,무상
4306,삼성스토어 평촌,폐휴대폰,수거함 설치,경기 안양시 동안구 흥안대로 398 ,민팃ATM,무상
4307,삼성스토어 평택,폐휴대폰,수거함 설치,경기 안성시 공도읍 서동대로 3864 ,민팃ATM,무상
4308,삼성스토어 평택세교,폐휴대폰,수거함 설치,경기 평택시 평택로 305 ,민팃ATM,무상
4309,전남여수우체국,폐휴대폰,수거함 설치,전남 여수시 흥국로 24 ,민팃ATM,무상
